rank,content_id,client_id,position_tier,impressions_90d,ctr,pred_prob,ctr_gap_score,archetype,reason_low_ctr_vs_tier,reason_high_stakes,reason_model_flagged,high_confidence
9496,content_700321aa25a6,client_349c41201b,page_1,5731,0.82,0.2759613578256563,0.0,healthy,False,False,False,False
9497,content_fd444c691e88,client_bbb965ab0c,page_1,6143,0.72,0.2758180723162775,0.0,healthy,False,False,False,False
9498,content_882555fb1b4a,client_4e07408562,striking,6663,0.23,0.27574157030878443,0.0,healthy,False,False,False,False
9499,content_7b84d6a08064,client_19581e27de,striking,26593,0.09,0.27569142467134417,0.08000000000000002,ctr_only_underperformer,True,True,False,False
9500,content_804f6fedf09c,client_4e07408562,page_1,4334,0.67,0.2756522569511086,0.0,healthy,False,False,False,False
9501,content_15823655475b,client_bbb965ab0c,page_1,7523,0.41,0.27551338328414343,0.0,healthy,False,False,False,False
9502,content_6a0e55841e2e,client_4e07408562,page_1,10318,0.25,0.2754606004647758,0.0,healthy,False,True,False,False
9503,content_85f2b81f736c,client_f74efabef1,page_1,24669,0.18,0.2754406781260583,0.06,ctr_only_underperformer,True,True,False,False
9504,content_38d898b3cc8d,client_a88a7902cb,page_1,6139,0.42,0.2754188150255454,0.0,healthy,False,False,False,False
9505,content_c65f7d13bd83,client_349c41201b,page_1,22314,0.3,0.2752874953479498,0.0,engagement_only_underperformer,False,True,False,False
9506,content_1816f5ff12ac,client_6208ef0f77,striking,8700,0.07,0.2752367317417224,0.1,ctr_only_underperformer,True,False,False,False
9507,content_b27403c7d35e,client_4e07408562,striking,8159,0.22,0.27511538228003524,0.0,healthy,False,False,False,False
9508,content_f18c99b3daa2,client_4e07408562,page_1,28061,0.09,0.2750799216637055,0.15,ctr_only_underperformer,True,True,False,False
9509,content_2e3ed35f801f,client_4e07408562,page_1,7587,0.29,0.2750409841700385,0.0,healthy,False,False,False,False
9510,content_2204f2f125c2,client_4e07408562,striking,10420,0.18,0.2750190561528317,0.0,healthy,False,True,False,False
9511,content_1bccdda989a1,client_19581e27de,page_1,57062,0.19,0.27501399098999635,0.04999999999999999,ctr_only_underperformer,True,True,False,False
9512,content_0e23e310d404,client_19581e27de,page_1,29541,0.27,0.27473801051893443,0.0,healthy,False,True,False,False
9513,content_58fa8c1b2324,client_19581e27de,page_1,6232,0.63,0.274625776500181,0.0,healthy,False,False,False,False
9514,content_4d3f436a1b78,client_7f2253d7e2,striking,6957,0.32,0.2745002515913789,0.0,healthy,False,False,False,False
9515,content_43d81b04b3e3,client_a88a7902cb,page_1,17630,0.24,0.27439431221428695,0.0,healthy,False,True,False,False
9516,content_11cc6f77700f,client_6208ef0f77,striking,18649,0.11,0.2742656300318824,0.06000000000000001,dual_underperformer,True,True,False,False
9517,content_ab28d55dddde,client_19581e27de,page_1,24356,0.3,0.27414157152276347,0.0,healthy,False,True,False,False
9518,content_2ec7394caeca,client_3fdba35f04,striking,10835,0.22,0.27410376762152117,0.0,healthy,False,True,False,False
9519,content_d1c0e3569a3e,client_4e07408562,striking,4105,0.63,0.2739782364813517,0.0,healthy,False,False,False,False
9520,content_8f8fd30cee7c,client_349c41201b,page_1,4117,1.43,0.2738176703488849,0.0,healthy,False,False,False,False
9521,content_b64cc2aeb71b,client_4e07408562,page_1,18829,0.2,0.2738106572255253,0.03999999999999998,ctr_only_underperformer,True,True,False,False
9522,content_d55b83aff7c7,client_f369cb89fc,page_1,54704,0.06,0.27370147342159784,0.18,ctr_only_underperformer,True,True,False,False
9523,content_8a9cb52a1478,client_6208ef0f77,striking,11396,0.04,0.2735971216335121,0.13,ctr_only_underperformer,True,True,False,False
9524,content_3d573c8bac01,client_3fdba35f04,page_1,13699,0.27,0.27355471522962427,0.0,healthy,False,True,False,False
9525,content_3f7b1c286f3a,client_f369cb89fc,page_1,21226,0.2,0.27349916347044245,0.03999999999999998,ctr_only_underperformer,True,True,False,False
9526,content_38ca5024c34b,client_19581e27de,page_1,8568,0.55,0.2734485703646103,0.0,engagement_only_underperformer,False,False,False,False
9527,content_c460004f284c,client_19581e27de,page_1,7292,0.45,0.2732401450146598,0.0,engagement_only_underperformer,False,False,False,False
9528,content_2702f1dcbd95,client_4e07408562,page_1,15890,0.17,0.2730566774914792,0.06999999999999998,ctr_only_underperformer,True,True,False,False
9529,content_bbc985da741a,client_6208ef0f77,striking,8532,0.04,0.2730363407295453,0.13,ctr_only_underperformer,True,False,False,False
9530,content_7fc979553ca6,client_19581e27de,page_1,35335,0.1,0.2730122095028065,0.13999999999999999,ctr_only_underperformer,True,True,False,False
9531,content_65cbf6d4d030,client_b4944c6ff0,page_1,12293,0.33,0.27298264914825077,0.0,healthy,False,True,False,False
9532,content_358b2b10f5b6,client_4e07408562,page_1,13083,0.21,0.27295911292109226,0.03,ctr_only_underperformer,True,True,False,False
9533,content_e4c789b3ac31,client_3fdba35f04,top_3,4066,0.52,0.2729080859456936,0.0,healthy,False,False,False,False
9534,content_b516a0876acd,client_19581e27de,top_3,6388,0.42,0.2728516729434773,0.0,healthy,False,False,False,False
9535,content_53e3110b0240,client_19581e27de,page_1,20942,0.22,0.27282903026244737,0.01999999999999999,ctr_only_underperformer,True,True,False,False
9536,content_2f3cb5cb7bd3,client_f74efabef1,page_1,3607,0.53,0.27281444704617736,0.0,healthy,False,False,False,False
9537,content_27ecfa37a42a,client_6208ef0f77,striking,8558,0.06,0.27268733741964574,0.11000000000000001,ctr_only_underperformer,True,False,False,False
9538,content_71b38cb18504,client_4e07408562,page_1,7488,0.32,0.27263193039651495,0.0,healthy,False,False,False,False
9539,content_4fede6e6b910,client_349c41201b,striking,15219,0.28,0.2724676332331287,0.0,healthy,False,True,False,False
9540,content_b0eb2f926e66,client_3fdba35f04,page_1,3846,0.52,0.2724203812472476,0.0,healthy,False,False,False,False
9541,content_99812ab092a5,client_f74efabef1,page_1,5890,0.49,0.2722948676248346,0.0,healthy,False,False,False,False
9542,content_7dbb9c61fe74,client_349c41201b,striking,10793,0.26,0.27225006123900786,0.0,healthy,False,True,False,False
9543,content_5ec5a85551c3,client_b4944c6ff0,page_1,11667,0.42,0.2721733501949833,0.0,healthy,False,True,False,False
9544,content_db02dd713071,client_3fdba35f04,page_1,3722,0.51,0.27213250460953686,0.0,healthy,False,False,False,False
9545,content_ca686563bfd5,client_349c41201b,page_1,17640,0.32,0.27207178051620845,0.0,healthy,False,True,False,False
9546,content_78a8704f334f,client_349c41201b,page_3_5,3818,0.1,0.27206671870867366,0.05499999999999999,ctr_only_underperformer,True,False,False,False
9547,content_ed14510ea01f,client_19581e27de,page_1,43416,0.07,0.2720510438231463,0.16999999999999998,ctr_only_underperformer,True,True,False,False
9548,content_8bd6324fc066,client_6208ef0f77,striking,2306,1.08,0.2720125479180062,0.0,healthy,False,False,False,False
9549,content_033fb70d570d,client_349c41201b,page_1,12188,0.39,0.27185978805854494,0.0,healthy,False,True,False,False
9550,content_c6ad6ff29803,client_349c41201b,page_1,50691,0.22,0.2718367372301185,0.01999999999999999,dual_underperformer,True,True,False,False
9551,content_eac9815a500f,client_4e07408562,striking,12741,0.18,0.2718000125020797,0.0,healthy,False,True,False,False
9552,content_9c8299b55f3c,client_624b60c58c,page_1,54783,0.03,0.27169720748140574,0.21,ctr_only_underperformer,True,True,False,False
9553,content_356590811c6b,client_349c41201b,striking,8880,0.51,0.27160881295552664,0.0,engagement_only_underperformer,False,True,False,False
9554,content_87d12e496a6e,client_6208ef0f77,page_1,6131,0.36,0.2715444705104066,0.0,healthy,False,False,False,False
9555,content_e2868b27c915,client_19581e27de,page_1,7127,0.35,0.27154325213519775,0.0,healthy,False,False,False,False
9556,content_9940a3967360,client_19581e27de,page_1,12005,0.72,0.2714587295413226,0.0,healthy,False,True,False,False
9557,content_6b673fd3e66b,client_3fdba35f04,striking,11844,0.19,0.2714194040783084,0.0,healthy,False,True,False,False
9558,content_4cb2a0740a96,client_f74efabef1,page_1,3946,0.58,0.2714088504726125,0.0,healthy,False,False,False,False
9559,content_43c7013ec1e5,client_3fdba35f04,striking,10851,0.14,0.27139716674740505,0.03,ctr_only_underperformer,True,True,False,False
9560,content_875e770ae37c,client_bbb965ab0c,page_1,10511,0.4,0.2713205096282654,0.0,healthy,False,True,False,False
9561,content_8cd0ff1ff7f7,client_6208ef0f77,page_1,8605,0.14,0.2710269376541654,0.09999999999999998,ctr_only_underperformer,True,False,False,False
9562,content_2f99e0fa3453,client_4e07408562,striking,23500,0.12,0.2710224343153346,0.05000000000000002,ctr_only_underperformer,True,True,False,False
9563,content_91c6365b5e43,client_19581e27de,page_1,31364,0.48,0.2708538095980023,0.0,engagement_only_underperformer,False,True,False,False
9564,content_04c19423dab6,client_8b940be7fb,page_1,8310,0.99,0.2708075101583688,0.0,engagement_only_underperformer,False,False,False,False
9565,content_08eb54be7780,client_19581e27de,page_1,4269,0.49,0.2705144604098374,0.0,healthy,False,False,False,False
9566,content_4706c18b6ab6,client_4ec9599fc2,page_1,1195,0.92,0.2703121173792577,0.0,healthy,False,False,False,False
9567,content_bd48fedf5203,client_7f2253d7e2,page_1,3247,1.2,0.2700994678240494,0.0,healthy,False,False,False,False
9568,content_da4c0fbfc8ba,client_6208ef0f77,page_1,3420,0.44,0.2700605049134059,0.0,healthy,False,False,False,False
9569,content_6c47522386ba,client_349c41201b,striking,16788,0.16,0.2699933936712552,0.010000000000000009,ctr_only_underperformer,True,True,False,False
9570,content_207957597bb7,client_6208ef0f77,page_1,3677,1.17,0.2697459410381583,0.0,healthy,False,False,False,False
9571,content_dc2ae5d9a7f3,client_6208ef0f77,striking,3640,0.63,0.26970972388347725,0.0,healthy,False,False,False,False
9572,content_9aedbae85c17,client_19581e27de,top_3,4423,0.68,0.2696819495341838,0.0,healthy,False,False,False,False
9573,content_5aec55001b8d,client_4e07408562,page_1,5323,0.92,0.2696615215058448,0.0,engagement_only_underperformer,False,False,False,False
9574,content_80a981e780c1,client_6208ef0f77,striking,2722,0.81,0.26952874255756404,0.0,healthy,False,False,False,False
9575,content_8a8e26f58b9b,client_3fdba35f04,striking,6247,0.3,0.26945600619610666,0.0,healthy,False,False,False,False
9576,content_147d28ef24a7,client_b4944c6ff0,page_1,3236,1.21,0.2693871907112838,0.0,healthy,False,False,False,False
9577,content_2624d6750c97,client_349c41201b,page_1,6283,0.6,0.2693041126229588,0.0,healthy,False,False,False,False
9578,content_1c4751e20cf2,client_bbb965ab0c,page_1,10099,0.59,0.2692849072265852,0.0,healthy,False,True,False,False
9579,content_044135b038e6,client_4e07408562,page_1,3467,0.49,0.269130200586885,0.0,healthy,False,False,False,False
9580,content_d2ed39ef4345,client_4ec9599fc2,page_1,6895,0.35,0.26902381802484826,0.0,healthy,False,False,False,False
9581,content_9862ee0948fd,client_19581e27de,page_1,8888,0.48,0.26888876099643616,0.0,healthy,False,True,False,False
9582,content_7d1604a9ed01,client_349c41201b,page_1,8016,0.46,0.26883358183101574,0.0,healthy,False,False,False,False
9583,content_7122587a2885,client_7f2253d7e2,page_1,2560,0.82,0.26877275312512405,0.0,healthy,False,False,False,False
9584,content_d8e1b5fb9606,client_4e07408562,page_1,2781,0.79,0.26859672855668315,0.0,healthy,False,False,False,False
9585,content_d5a7b59e833f,client_6208ef0f77,striking,6072,0.31,0.2684672169338781,0.0,healthy,False,False,False,False
9586,content_74db5ec2a159,client_bbb965ab0c,page_1,17849,0.38,0.26841387687457763,0.0,engagement_only_underperformer,False,True,False,False
9587,content_bb10ab588def,client_349c41201b,page_1,10444,0.44,0.2683893480935662,0.0,healthy,False,True,False,False
9588,content_580c8f4bdc55,client_f369cb89fc,page_1,32659,0.17,0.2682678636414381,0.06999999999999998,ctr_only_underperformer,True,True,False,False
9589,content_d88da354897a,client_6208ef0f77,striking,12027,0.09,0.26824806658788336,0.08000000000000002,ctr_only_underperformer,True,True,False,False
9590,content_8f9d4e7f20ec,client_4e07408562,page_1,5569,0.41,0.2682162403195042,0.0,healthy,False,False,False,False
9591,content_a4de08e9f260,client_349c41201b,page_1,7670,0.63,0.26815465233337515,0.0,healthy,False,False,False,False
9592,content_7a332b9dd113,client_f74efabef1,page_1,3086,0.94,0.26812315396707603,0.0,healthy,False,False,False,False
9593,content_9d148a3dccd7,client_19581e27de,page_1,16789,0.33,0.2680100859166119,0.0,healthy,False,True,False,False
9594,content_6b0d46f0b517,client_349c41201b,striking,4938,0.67,0.26794827149936845,0.0,healthy,False,False,False,False
9595,content_353fd555c457,client_19581e27de,page_1,85120,0.06,0.26785742358158693,0.18,ctr_only_underperformer,True,True,False,False
9596,content_555b8d026295,client_4e07408562,page_1,7384,0.38,0.2677545494708478,0.0,healthy,False,False,False,False
9597,content_f39d4381df7f,client_f74efabef1,page_1,3300,1.21,0.26760274022584163,0.0,healthy,False,False,False,False
9598,content_e51c7ac8f2a8,client_4e07408562,page_1,2763,0.62,0.2676024617729575,0.0,healthy,False,False,False,False
9599,content_ef93da00bc37,client_19581e27de,page_1,36917,0.16,0.2675639794979371,0.07999999999999999,ctr_only_underperformer,True,True,False,False
9600,content_25257dc418c9,client_19581e27de,page_1,4843,0.95,0.26747890481623426,0.0,healthy,False,False,False,False
9601,content_23773486c68e,client_6208ef0f77,page_1,32487,0.35,0.2674314776480326,0.0,healthy,False,True,False,False
9602,content_79d64a8d8c8c,client_19581e27de,top_3,16094,0.41,0.2673797056294664,0.0,healthy,False,True,False,False
9603,content_5358fd8061b3,client_19581e27de,page_1,18429,0.33,0.26720263442808817,0.0,healthy,False,True,False,False
9604,content_b655613d9c69,client_bbb965ab0c,page_1,5994,0.8,0.2671661592651617,0.0,healthy,False,False,False,False
9605,content_a57b45c0ef3b,client_6208ef0f77,striking,3765,0.48,0.2671223290237047,0.0,healthy,False,False,False,False
9606,content_512aa28deba2,client_349c41201b,striking,31487,0.1,0.2671197333147658,0.07,ctr_only_underperformer,True,True,False,False
9607,content_bee1b9e39df7,client_19581e27de,page_1,88231,0.1,0.267052097444666,0.13999999999999999,ctr_only_underperformer,True,True,False,False
9608,content_9a80c96d3a1e,client_349c41201b,striking,7756,0.15,0.26704708072544875,0.020000000000000018,ctr_only_underperformer,True,False,False,False
9609,content_865fd632a1f3,client_f369cb89fc,page_1,39246,0.03,0.2667425642997264,0.21,ctr_only_underperformer,True,True,False,False
9610,content_4ee813262a51,client_4e07408562,page_1,9906,0.31,0.26670948003460154,0.0,healthy,False,True,False,False
9611,content_5ee440d4f3af,client_349c41201b,page_1,5402,0.87,0.2667042009588017,0.0,healthy,False,False,False,False
9612,content_e8e34a25d613,client_6208ef0f77,striking,3276,0.61,0.2665780276449266,0.0,healthy,False,False,False,False
9613,content_63cf997b5d92,client_b4944c6ff0,striking,10509,0.35,0.2665629902883836,0.0,healthy,False,True,False,False
9614,content_de0a7d3512ed,client_19581e27de,page_1,80263,0.16,0.26651497984510447,0.07999999999999999,ctr_only_underperformer,True,True,False,False
9615,content_8c564c96c5a3,client_f369cb89fc,page_1,20942,0.26,0.26640993485221787,0.0,healthy,False,True,False,False
9616,content_8fede10d5ed2,client_19581e27de,page_1,7082,0.65,0.2662548044078095,0.0,engagement_only_underperformer,False,False,False,False
9617,content_33526bde2ecc,client_6208ef0f77,striking,1917,1.62,0.26624082826825357,0.0,healthy,False,False,False,False
9618,content_12230b9e8751,client_19581e27de,page_1,6103,0.77,0.26620658007250414,0.0,healthy,False,False,False,False
9619,content_93f525a2c258,client_6208ef0f77,striking,2764,1.27,0.2660498062456021,0.0,healthy,False,False,False,False
9620,content_4ad2955ac843,client_19581e27de,top_3,8614,0.34,0.2659660952648324,0.0,healthy,False,False,False,False
9621,content_cea376a65130,client_7f2253d7e2,page_1,4557,1.1,0.2659633499913168,0.0,healthy,False,False,False,False
9622,content_887020f20b5e,client_6208ef0f77,page_1,4234,1.89,0.2659224226617431,0.0,healthy,False,False,False,False
9623,content_b974b50844c0,client_349c41201b,page_1,6012,1.41,0.26579453665917896,0.0,engagement_only_underperformer,False,False,False,False
9624,content_442cdf48419e,client_a88a7902cb,page_1,3667,1.04,0.26568356185624287,0.0,healthy,False,False,False,False
9625,content_65d72d219cdf,client_19581e27de,page_1,15853,0.43,0.26567639438467594,0.0,healthy,False,True,False,False
9626,content_d41fcbf17a8a,client_4e07408562,page_1,6699,0.31,0.26563878794461165,0.0,healthy,False,False,False,False
9627,content_5d19d2275db8,client_4e07408562,page_1,3649,0.49,0.2656024808053405,0.0,healthy,False,False,False,False
9628,content_390fb5432bef,client_4e07408562,page_1,5225,0.52,0.26554851124931816,0.0,healthy,False,False,False,False
9629,content_d9dc9bee7d69,client_f74efabef1,page_1,2988,1.71,0.2654627192390509,0.0,healthy,False,False,False,False
9630,content_21db40411fd7,client_6208ef0f77,striking,8143,0.14,0.2654362475680075,0.03,ctr_only_underperformer,True,False,False,False
9631,content_cea90c1d2627,client_4e07408562,page_1,14094,0.16,0.26542501643820854,0.07999999999999999,ctr_only_underperformer,True,True,False,False
9632,content_373d506f65e9,client_a88a7902cb,striking,12107,0.25,0.26530996939413387,0.0,healthy,False,True,False,False
9633,content_4c76e9b13aea,client_19581e27de,page_1,127952,0.07,0.2652964775966522,0.16999999999999998,ctr_only_underperformer,True,True,False,False
9634,content_dbee34c4addf,client_19581e27de,page_1,45273,0.33,0.265289859650489,0.0,healthy,False,True,False,False
9635,content_b85fd20a1e08,client_19581e27de,page_1,21544,0.28,0.26518678997143813,0.0,healthy,False,True,False,False
9636,content_920a46c32b74,client_4e07408562,page_1,3791,0.63,0.2650806139247596,0.0,healthy,False,False,False,False
9637,content_a388f562e286,client_4e07408562,page_1,14334,0.15,0.2650480696619279,0.09,ctr_only_underperformer,True,True,False,False
9638,content_30e786775ba6,client_19581e27de,page_1,88685,0.07,0.2649830440587273,0.16999999999999998,ctr_only_underperformer,True,True,False,False
9639,content_ae027b3816d3,client_6208ef0f77,striking,10995,0.22,0.2649243578098007,0.0,engagement_only_underperformer,False,True,False,False
9640,content_2ec1d5d4ba01,client_19581e27de,page_1,24905,0.26,0.2648760747936173,0.0,healthy,False,True,False,False
9641,content_9cc3144b2591,client_f369cb89fc,page_1,23025,0.21,0.2648489075492116,0.03,ctr_only_underperformer,True,True,False,False
9642,content_b23c275eb839,client_7f2253d7e2,page_1,14371,0.29,0.26481823177290165,0.0,healthy,False,True,False,False
9643,content_26ed42144892,client_19581e27de,page_1,25123,0.21,0.26479617015147894,0.03,ctr_only_underperformer,True,True,False,False
9644,content_0fede1f90032,client_19581e27de,page_1,19651,0.35,0.2646923379311938,0.0,healthy,False,True,False,False
9645,content_182836721d18,client_8b940be7fb,page_1,8348,0.72,0.26465696054397053,0.0,healthy,False,False,False,False
9646,content_c85b224ecbe1,client_349c41201b,page_1,13739,0.5,0.2644815237976178,0.0,engagement_only_underperformer,False,True,False,False
9647,content_71f6418b01ef,client_f74efabef1,page_1,3627,0.83,0.2644661830591938,0.0,healthy,False,False,False,False
9648,content_4cc2733664cd,client_6208ef0f77,page_1,1774,1.75,0.26438433451119886,0.0,healthy,False,False,False,False
9649,content_9acf34d1453e,client_6208ef0f77,striking,8737,0.26,0.26437319151418653,0.0,healthy,False,False,False,False
9650,content_49c36928f79e,client_6208ef0f77,striking,7313,0.19,0.26436783625788624,0.0,healthy,False,False,False,False
9651,content_f3b84b8899bc,client_3fdba35f04,page_1,2400,0.92,0.2643631136629555,0.0,healthy,False,False,False,False
9652,content_1d5653c73d6d,client_349c41201b,striking,12506,0.22,0.2643244688925627,0.0,healthy,False,True,False,False
9653,content_065861730fc8,client_3fdba35f04,striking,10514,0.32,0.26427181342769973,0.0,healthy,False,True,False,False
9654,content_dcbe0570e808,client_7f2253d7e2,striking,7689,0.23,0.26424960579257684,0.0,healthy,False,False,False,False
9655,content_b9c1943b58ec,client_4ec9599fc2,striking,4606,0.56,0.26399901091697503,0.0,healthy,False,False,False,False
9656,content_9e9a7be03edc,client_b4944c6ff0,page_1,6223,0.48,0.263975166932402,0.0,healthy,False,False,False,False
9657,content_9b55935315f0,client_19581e27de,top_3,11739,0.23,0.2639733109446002,0.0,healthy,False,True,False,False
9658,content_84a9542b968d,client_19581e27de,page_1,6289,0.73,0.26386275823389815,0.0,healthy,False,False,False,False
9659,content_b3780c314668,client_19581e27de,page_1,36893,0.23,0.26379424052328937,0.009999999999999981,ctr_only_underperformer,True,True,False,False
9660,content_d1732fd028bf,client_b4944c6ff0,page_1,6709,0.45,0.2637102252793633,0.0,healthy,False,False,False,False
9661,content_057cab102628,client_6208ef0f77,striking,2463,1.38,0.2634581819656008,0.0,healthy,False,False,False,False
9662,content_0390a273c940,client_a88a7902cb,striking,10484,0.34,0.2634168776202509,0.0,healthy,False,True,False,False
9663,content_b4a958cbe9eb,client_4e07408562,page_1,9131,0.37,0.2634074096385218,0.0,healthy,False,True,False,False
9664,content_78964ea28e65,client_4e07408562,page_1,10753,0.47,0.2632908964929039,0.0,healthy,False,True,False,False
9665,content_c7d02069ea9e,client_4e07408562,page_1,7160,0.34,0.26315267541472315,0.0,healthy,False,False,False,False
9666,content_867dc005867d,client_19581e27de,page_1,95522,0.1,0.26313986391648875,0.13999999999999999,ctr_only_underperformer,True,True,False,False
9667,content_ddf358ee59d0,client_19581e27de,page_1,14010,0.37,0.26269049048687665,0.0,healthy,False,True,False,False
9668,content_c4e930ae56b0,client_6208ef0f77,page_1,2210,2.08,0.2626891880098943,0.0,healthy,False,False,False,False
9669,content_01344764f849,client_bbb965ab0c,striking,7574,0.32,0.26253474648463576,0.0,healthy,False,False,False,False
9670,content_2bd606a1208a,client_19581e27de,page_1,32634,0.24,0.26247871952391755,0.0,engagement_only_underperformer,False,True,False,False
9671,content_478559f1708e,client_b4944c6ff0,page_1,17325,0.31,0.2624476518775637,0.0,healthy,False,True,False,False
9672,content_58d0f5d917a8,client_6208ef0f77,striking,2617,0.88,0.26244156008046376,0.0,healthy,False,False,False,False
9673,content_36ff89c8214e,client_19581e27de,page_1,295097,0.05,0.262435585161242,0.19,ctr_only_underperformer,True,True,False,False
9674,content_1f7ef289aa97,client_f369cb89fc,striking,11441,0.21,0.26242176918487253,0.0,healthy,False,True,False,False
9675,content_152d7e8dc5de,client_19581e27de,striking,7501,0.24,0.2622550146543999,0.0,healthy,False,False,False,False
9676,content_ac9f8e962214,client_19581e27de,page_1,4596,0.52,0.26224187950082034,0.0,healthy,False,False,False,False
9677,content_5045f7fba38d,client_7f2253d7e2,striking,2624,1.41,0.26218877115491734,0.0,healthy,False,False,False,False
9678,content_f6cef4ce81a0,client_f74efabef1,page_1,5521,0.83,0.2621207788997863,0.0,healthy,False,False,False,False
9679,content_fbb4b51c46ec,client_19581e27de,page_1,12803,0.29,0.26203058587839667,0.0,engagement_only_underperformer,False,True,False,False
9680,content_dde90787c795,client_4e07408562,page_1,9567,0.22,0.2617793612836341,0.01999999999999999,ctr_only_underperformer,True,True,False,False
9681,content_38d0f423e408,client_4e07408562,page_1,10296,0.33,0.2616238376939052,0.0,healthy,False,True,False,False
9682,content_25d4eaa6ee1f,client_4e07408562,striking,10803,0.2,0.2614797520622518,0.0,healthy,False,True,False,False
9683,content_4a0fa0472df4,client_19581e27de,page_1,17928,0.38,0.2614479457412175,0.0,healthy,False,True,False,False
9684,content_bf2c0c6c752b,client_6208ef0f77,striking,11130,0.19,0.2613949269333545,0.0,healthy,False,True,False,False
9685,content_0767e577434a,client_b4944c6ff0,page_1,12687,0.36,0.26129063056009255,0.0,healthy,False,True,False,False
9686,content_b27027a604f1,client_6208ef0f77,page_1,3321,0.54,0.26122992963128494,0.0,healthy,False,False,False,False
9687,content_69b2f71fccea,client_6208ef0f77,page_1,4266,0.61,0.26120556212610996,0.0,healthy,False,False,False,False
9688,content_c7a0d0bdaeb3,client_349c41201b,page_1,2957,1.05,0.2611961885526968,0.0,healthy,False,False,False,False
9689,content_511e3b0c806f,client_349c41201b,striking,18073,0.13,0.2610326551370864,0.04000000000000001,ctr_only_underperformer,True,True,False,False
9690,content_d987d5080bbc,client_6208ef0f77,striking,3179,0.98,0.2609852278081196,0.0,healthy,False,False,False,False
9691,content_69aca848f468,client_349c41201b,page_1,32320,0.28,0.2609489415498197,0.0,engagement_only_underperformer,False,True,False,False
9692,content_5021c9814581,client_3fdba35f04,striking,662,1.81,0.2609418859798196,0.0,healthy,False,False,False,False
9693,content_a7427266c305,client_19581e27de,page_1,201111,0.11,0.26091340270918006,0.13,ctr_only_underperformer,True,True,False,False
9694,content_286a42b151b5,client_f74efabef1,page_1,4997,1.2,0.2608125206512437,0.0,healthy,False,False,False,False
9695,content_ae9567dbd3aa,client_349c41201b,page_1,6130,0.59,0.26080844536461567,0.0,healthy,False,False,False,False
9696,content_0e6fa76ed507,client_a88a7902cb,page_1,5850,1.04,0.260641275393944,0.0,healthy,False,False,False,False
9697,content_e2f4b4b39cd0,client_3fdba35f04,page_1,17987,0.21,0.26058845026717253,0.03,ctr_only_underperformer,True,True,False,False
9698,content_c74f07e35232,client_19581e27de,page_1,56877,0.19,0.2604025085185376,0.04999999999999999,ctr_only_underperformer,True,True,False,False
9699,content_e1d5ae8705bf,client_4e07408562,page_1,3772,1.03,0.26035912668749933,0.0,healthy,False,False,False,False
9700,content_183ef1a09d2c,client_7f2253d7e2,page_1,8708,0.34,0.26035619975600516,0.0,healthy,False,False,False,False
9701,content_52e8a2955e1a,client_19581e27de,page_1,46240,0.07,0.26028299232199525,0.16999999999999998,ctr_only_underperformer,True,True,False,False
9702,content_bd2e9a3a1748,client_b4944c6ff0,page_1,5872,1.0,0.26018879308600373,0.0,healthy,False,False,False,False
9703,content_f4c0fbb953d4,client_349c41201b,striking,7628,0.46,0.2601274059627115,0.0,engagement_only_underperformer,False,False,False,False
9704,content_03864ce9fff3,client_19581e27de,page_1,29187,0.3,0.26011479655740216,0.0,engagement_only_underperformer,False,True,False,False
9705,content_9f4a217696b2,client_19581e27de,page_1,23977,0.24,0.26002149318348605,0.0,healthy,False,True,False,False
9706,content_34a37958fb95,client_19581e27de,page_1,16443,0.27,0.25997460513867654,0.0,healthy,False,True,False,False
9707,content_64aa9ff18a37,client_19581e27de,page_1,37096,0.25,0.25994698356607376,0.0,healthy,False,True,False,False
9708,content_7355102c630d,client_3fdba35f04,page_1,20425,0.14,0.2598965775627911,0.09999999999999998,ctr_only_underperformer,True,True,False,False
9709,content_93ce2be20126,client_b4944c6ff0,page_1,23617,0.25,0.2598124844125454,0.0,healthy,False,True,False,False
9710,content_6c493d70b27f,client_b4944c6ff0,striking,7456,0.31,0.2598010931272741,0.0,healthy,False,False,False,False
9711,content_cd145ae2eb8c,client_4e07408562,striking,7305,0.25,0.2597937100028034,0.0,healthy,False,False,False,False
9712,content_6d8797a3ac38,client_7f2253d7e2,page_1,2504,1.76,0.2597213481871672,0.0,healthy,False,False,False,False
9713,content_a849b24b9925,client_4e07408562,page_1,5955,0.39,0.25936454627296857,0.0,healthy,False,False,False,False
9714,content_81f2f3657309,client_6208ef0f77,striking,8342,0.08,0.2593537058970442,0.09000000000000001,ctr_only_underperformer,True,False,False,False
9715,content_95cf24054018,client_f369cb89fc,striking,18367,0.42,0.2592736911372069,0.0,engagement_only_underperformer,False,True,False,False
9716,content_cec88fea7a4f,client_4e07408562,page_1,30627,0.1,0.25899846377753466,0.13999999999999999,ctr_only_underperformer,True,True,False,False
9717,content_91f4b01a80c2,client_19581e27de,page_1,37692,0.13,0.25896777776672675,0.10999999999999999,ctr_only_underperformer,True,True,False,False
9718,content_0e6a63c89872,client_6208ef0f77,page_1,3218,1.49,0.25890685076444164,0.0,healthy,False,False,False,False
9719,content_ba740deaf550,client_4e07408562,top_3,17914,0.15,0.2588059826955542,0.05000000000000002,ctr_only_underperformer,True,True,False,False
9720,content_31aee330eb1c,client_bbb965ab0c,page_1,18561,0.34,0.25875075962685035,0.0,healthy,False,True,False,False
